ruu,user,replying-to,sentiment
RUU KUHP,"{'name': 'Front Muda Revolusioner', 'username': '@frontmudarev', 'profile_id': '1311135711114874880', 'avatar': 'https://pbs.twimg.com/profile_images/1311135711114874880/vZWu5mZn_bigger.jpg'}",,
RUU KUHP,"{'name': 'Danil', 'username': '@Daniel_Mntrk', 'profile_id': '1746779535167967232', 'avatar': 'https://pbs.twimg.com/profile_images/1746779535167967232/acPOfY4b_bigger.jpg'}",@detikcom,
RUU KUHP,"{'name': 'ttssndro', 'username': '@BlackMarketBass', 'profile_id': '1438515239255904257', 'avatar': 'https://pbs.twimg.com/profile_images/1438515239255904257/XAId0FOL_bigger.png'}",@M45Broo_,
RUU KUHP,"{'name': 'Kusuma Wijaya', 'username': '@KusumaW57427580', 'profile_id': '1664306296257134592', 'avatar': 'https://pbs.twimg.com/profile_images/1664306296257134592/q0q5CEG-_bigger.jpg'}",@Graminale,
RUU KUHP,"{'name': 'Kusuma Wijaya', 'username': '@KusumaW57427580', 'profile_id': '1664306296257134592', 'avatar': 'https://pbs.twimg.com/profile_images/1664306296257134592/q0q5CEG-_bigger.jpg'}",@expressiveform,
RUU KUHP,"{'name': 'Kusuma Wijaya', 'username': '@KusumaW57427580', 'profile_id': '1664306296257134592', 'avatar': 'https://pbs.twimg.com/profile_images/1664306296257134592/q0q5CEG-_bigger.jpg'}",@memelord_666666,
RUU KUHP,"{'name': 'Beby Woo Shai', 'username': '@Bebywoon', 'profile_id': '1717022887880859648', 'avatar': 'https://pbs.twimg.com/profile_images/1717022887880859648/8LTV2Mxj_bigger.jpg'}",,
RUU KUHP,"{'name': 'Mario', 'username': '@mario_an19', 'profile_id': '1669665321492553729', 'avatar': 'https://pbs.twimg.com/profile_images/1669665321492553729/4xgUHErj_bigger.jpg'}",@t_yudehis,
RUU KUHP,"{'name': 'Mario', 'username': '@mario_an19', 'profile_id': '1669665321492553729', 'avatar': 'https://pbs.twimg.com/profile_images/1669665321492553729/4xgUHErj_bigger.jpg'}",@andreas2573,
RUU KUHP,"{'name': 'Mario', 'username': '@mario_an19', 'profile_id': '1669665321492553729', 'avatar': 'https://pbs.twimg.com/profile_images/1669665321492553729/4xgUHErj_bigger.jpg'}",@Ophiopagus_H,
RUU KUHP,"{'name': 'ryngo', 'username': '@ryngosqrd', 'profile_id': '1758172765314506753', 'avatar': 'https://pbs.twimg.com/profile_images/1758172765314506753/UL3ifjow_bigger.jpg'}",@TeddGus,
RUU KUHP,"{'name': ""Superman #Deni's 🇮🇩"", 'username': '@dsangg3', 'profile_id': '1681451778641133574', 'avatar': 'https://pbs.twimg.com/profile_images/1681451778641133574/RJjmxPxR_bigger.jpg'}",@JLion555,
RUU KUHP,"{'name': 'Nikola Boneparte', 'username': '@Nikolaboneparte', 'profile_id': 'default_profile_bigger.png', 'avatar': 'https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png'}",@galat3aa,
RUU KUHP,"{'name': 'Nikola Boneparte', 'username': '@Nikolaboneparte', 'profile_id': 'default_profile_bigger.png', 'avatar': 'https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png'}",@lhalimawan666,
RUU KUHP,"{'name': 'Andreas.', 'username': '@andreas_ir', 'profile_id': '1833089637134602241', 'avatar': 'https://pbs.twimg.com/profile_images/1833089637134602241/d6kkc5Pe_bigger.jpg'}",@awkarin,
RUU KUHP,"{'name': 'Hafsah Hamifah', 'username': '@hafsah_hamifah', 'profile_id': '1686682146428403712', 'avatar': 'https://pbs.twimg.com/profile_images/1686682146428403712/WZrpiEV6_bigger.jpg'}",,
RUU KUHP,"{'name': 'Erasmus Napitupulu', 'username': '@erasmus70', 'profile_id': '1082598616093478913', 'avatar': 'https://pbs.twimg.com/profile_images/1082598616093478913/knCgZoU0_bigger.jpg'}",,
RUU KUHP,"{'name': 'uwa tere𒉭', 'username': '@mhwnk_', 'profile_id': '1822362108341919744', 'avatar': 'https://pbs.twimg.com/profile_images/1822362108341919744/j6D02ZV9_bigger.jpg'}",,
RUU KUHP,"{'name': 'InfoTerkini', 'username': '@Infoterkini265', 'profile_id': '1564494482229194752', 'avatar': 'https://pbs.twimg.com/profile_images/1564494482229194752/z693oDMl_bigger.jpg'}",,
RUU KUHP,"{'name': 'Sarinah', 'username': '@Sarinah_jh', 'profile_id': '1385815351284453376', 'avatar': 'https://pbs.twimg.com/profile_images/1385815351284453376/LjNiqzWG_bigger.jpg'}",,
RUU KUHP,"{'name': 'Biasa', 'username': '@Lutfian___', 'profile_id': '1720688742078504960', 'avatar': 'https://pbs.twimg.com/profile_images/1720688742078504960/NT5lST2e_bigger.jpg'}",@diankrisandi,
RUU KUHP,"{'name': 'Biasa', 'username': '@Lutfian___', 'profile_id': '1720688742078504960', 'avatar': 'https://pbs.twimg.com/profile_images/1720688742078504960/NT5lST2e_bigger.jpg'}",@partaimedsos45,
RUU KUHP,"{'name': 'sya', 'username': '@writtenisa', 'profile_id': '1826965229894320128', 'avatar': 'https://pbs.twimg.com/profile_images/1826965229894320128/pRdGEbtr_bigger.jpg'}",@mazzini_gsp,
RUU KUHP,"{'name': 'yan', 'username': '@lynyr6', 'profile_id': '1805789759589302272', 'avatar': 'https://pbs.twimg.com/profile_images/1805789759589302272/BvtmN-W0_bigger.jpg'}",@mazzini_gsp,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@CHPStar,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Kemhan_RI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Unhan_RI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@jokowi,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Kemhan_RI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@setiawan6251,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@arozali691701,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@msaid_didu,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Kemhan_RI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@tempodotco,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@RadioElshinta,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@akbarfaizal68,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@jokowi,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@gibran_tweet,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@luhut_binsar,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@bahlillahadalia,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@airlangga_hrt,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@ChatibBasri,
RUU Perkoperasian,"{'name': 'kumparan', 'username': '@kumparan', 'profile_id': '1834219801319014400', 'avatar': 'https://pbs.twimg.com/profile_images/1834219801319014400/Rc1QgiEg_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'VivaCoid', 'username': '@VIVAcoid', 'profile_id': '1498613446505799688', 'avatar': 'https://pbs.twimg.com/profile_images/1498613446505799688/UYXAa7Ab_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'LIPUTAN6', 'username': '@liputan6dotcom', 'profile_id': '1826892921767170048', 'avatar': 'https://pbs.twimg.com/profile_images/1826892921767170048/p5dc11T5_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Dedy_Purba_,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@ARSIPAJA,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@suryaMTQ,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@pandji,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@CyR_Atjeh,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@PenerusJKW01,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@AfifFuadS,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@GEOPARKBIMA,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Sentjoko,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@saiful_mujani,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@ChatibBasri,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@jokowi,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@jokowi,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@CHPStar,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Kemhan_RI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@jokowi,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@AIP_Publishing,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@WIPO,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@IECStandards,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@isostandards,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@ITU,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@itbofficial,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@BINUS_UNIV,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@BEM_IKOPIN,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@dotCoop,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@APA_Planning,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@WSISprocess,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@reginavaliulli,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@BappenasRI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@icacoop,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@g20indonesia,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@faridsolana,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@itbofficial,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@CHPStar,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@KemensetnegRI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@christians_east,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@jokowi,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@DokterAri,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Medicine_UI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@Gerindra,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@tempodotco,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@korantempo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'SINDOnews', 'username': '@SINDOnews', 'profile_id': '1657283286463582209', 'avatar': 'https://pbs.twimg.com/profile_images/1657283286463582209/-8HSjERq_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'CampusComputerMALANG', 'username': '@eduo8u7', 'profile_id': '1878276334', 'avatar': 'https://pbs.twimg.com/profile_images/1878276334/CC___Alamat_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@idbaruid,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@mohmahfudmd,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@CHPStar,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@SBYudhoyono,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@jokowi,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@prabowo,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@ASEAN,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@itbofficial,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@StandardsSummit,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@WIPO,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@BappenasRI,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@LAPOR1708,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@CHPStar,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@aniesbaswedan,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@aniesbaswedan,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",,
RUU Perkoperasian,"{'name': 'Planning Processes', 'username': '@CHPStar', 'profile_id': '1286256480', 'avatar': 'https://pbs.twimg.com/profile_images/1286256480/UN_International_Year_of_cooperatives_2012_bigger.jpg'}",@tempodotco,
RUU Perkoperasian,"{'name': 'Lapas Kelas IIB Amuntai', 'username': '@Lapas_Amuntai', 'profile_id': '1429640711150866441', 'avatar': 'https://pbs.twimg.com/profile_images/1429640711150866441/Sqtw2Mh2_bigger.jpg'}",,
