ruu,link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs
RUU Pendanaan Politik,https://twitter.com/aniesstatement/status/1747825334668742665#m,"""Lalu, kami akan mendorong pengesahan RUU Pendanaan Politik. Kemudian kita berencana untuk memberikan pemberian hadiah yang layak untuk pemburu koruptor.""","{'name': 'Pernyataannya Anies', 'username': '@aniesstatement', 'profile_id': '1747902962633187328', 'avatar': 'https://pbs.twimg.com/profile_images/1747902962633187328/UuXI4h9X_bigger.jpg'}","Jan 18, 2024 · 3:36 AM UTC",False,False,,[],{},"{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/eradotid/status/1747820867894268080#m,Anies Dorong Pembahasan RUU Pendanaan Politik Jika Menangkan Pilpres 2024 https://era.id/nasional/146629/anies-dorong-pembahasan-ruu-pendanaan-politik-jika-menangkan-pilpres-2024,"{'name': 'ERA.id', 'username': '@eradotid', 'profile_id': '1784392855789907968', 'avatar': 'https://pbs.twimg.com/profile_images/1784392855789907968/g6A_2K69_bigger.jpg'}","Jan 18, 2024 · 3:19 AM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/tempodotco/status/1747818258881995234#m,"Pasangan calon presiden dan wakil presiden nomor urut 1, Anies-Muhaimin, ingin mendorong pengesahan RUU Pendanaan Partai Politik jika menang Pilpres 2024.   Menurut Anies, aturan tersebut adalah salah satu cara untuk mencegah korupsi di Tanah Air.  #TempoQuotes #Anies","{'name': 'tempo.co', 'username': '@tempodotco', 'profile_id': '1580466468629594112', 'avatar': 'https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_bigger.jpg'}","Jan 18, 2024 · 3:08 AM UTC",False,False,,[],{},"{'comments': 4, 'retweets': 48, 'quotes': 6, 'likes': 212}",['https://pbs.twimg.com/media/GEF-41qaYAAqZoA.jpg'],[],[]
RUU Pendanaan Politik,https://twitter.com/RELAUnhas/status/1747780973511795117#m,6 Komitmen AMIN dalam Pemberantasan Korupsi: 1.Merevisi UU KPK 2.Mengembalikan standar etika yg tinggi di internal KPK 4.Memastikan RUU Perampasan Aset menjadi UU (KORUPTOR DIMISKINKAN) . 5.UU Pendanaan Partai Politik 6.Hadiah bagi siapapun yg membantu penindakan koruptor,"{'name': 'RELAUnhas', 'username': '@RELAUnhas', 'profile_id': '1577776151048556544', 'avatar': 'https://pbs.twimg.com/profile_images/1577776151048556544/XuVzROC5_bigger.jpg'}","Jan 18, 2024 · 12:40 AM UTC",False,False,,['@Mdy_Asmara1701'],{},"{'comments': 3, 'retweets': 19, 'quotes': 0, 'likes': 85}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/RELAUnhas/status/1747780905102709007#m,6 Komitmen AMIN dalam Pemberantasan Korupsi: 1.Merevisi UU KPK 2.Mengembalikan standar etika yg tinggi di internal KPK 4.Memastikan RUU Perampasan Aset menjadi UU (KORUPTOR DIMISKINKAN) . 5.UU Pendanaan Partai Politik 6.Hadiah bagi siapapun yg membantu penindakan koruptor,"{'name': 'RELAUnhas', 'username': '@RELAUnhas', 'profile_id': '1577776151048556544', 'avatar': 'https://pbs.twimg.com/profile_images/1577776151048556544/XuVzROC5_bigger.jpg'}","Jan 18, 2024 · 12:40 AM UTC",False,False,,['@tempodotco'],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 14}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/RELAUnhas/status/1747780818721026338#m,6 Komitmen AMIN dalam Pemberantasan Korupsi: 1.Merevisi UU KPK 2.Mengembalikan standar etika yg tinggi di internal KPK 4.Memastikan RUU Perampasan Aset menjadi UU (KORUPTOR DIMISKINKAN) . 5.UU Pendanaan Partai Politik 6.Hadiah bagi siapapun yg membantu penindakan koruptor,"{'name': 'RELAUnhas', 'username': '@RELAUnhas', 'profile_id': '1577776151048556544', 'avatar': 'https://pbs.twimg.com/profile_images/1577776151048556544/XuVzROC5_bigger.jpg'}","Jan 18, 2024 · 12:39 AM UTC",False,False,,['@tvOneNews'],{},"{'comments': 1, 'retweets': 18, 'quotes': 1, 'likes': 142}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/RELAUnhas/status/1747777528729928008#m,6 Komitmen AMIN dalam Pemberantasan Korupsi: 1.Merevisi UU KPK 2.Mengembalikan standar etika yg tinggi di internal KPK 4.Memastikan RUU Perampasan Aset menjadi UU (KORUPTOR DIMISKINKAN) . 5.UU Pendanaan Partai Politik 6.Hadiah bagi siapapun yg membantu penindakan koruptor,"{'name': 'RELAUnhas', 'username': '@RELAUnhas', 'profile_id': '1577776151048556544', 'avatar': 'https://pbs.twimg.com/profile_images/1577776151048556544/XuVzROC5_bigger.jpg'}","Jan 18, 2024 · 12:26 AM UTC",False,False,,['@kumparan'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/RELAUnhas/status/1747776473111605694#m,6 Komitmen AMIN dalam Pemberantasan Korupsi: 1.Merevisi UU KPK 2.Mengembalikan standar etika yg tinggi di internal KPK 4.Memastikan RUU Perampasan Aset menjadi UU (KORUPTOR DIMISKINKAN) . 5.UU Pendanaan Partai Politik 6.Hadiah bagi siapapun yg membantu penindakan koruptor,"{'name': 'RELAUnhas', 'username': '@RELAUnhas', 'profile_id': '1577776151048556544', 'avatar': 'https://pbs.twimg.com/profile_images/1577776151048556544/XuVzROC5_bigger.jpg'}","Jan 18, 2024 · 12:22 AM UTC",False,False,,['@kompascom'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/RELAUnhas/status/1747775905790079201#m,6 Komitmen AMIN dalam Pemberantasan Korupsi: 1.Merevisi UU KPK 2.Mengembalikan standar etika yg tinggi di internal KPK 4.Memastikan RUU Perampasan Aset menjadi UU (KORUPTOR DIMISKINKAN) . 5.UU Pendanaan Partai Politik 6.Hadiah bagi siapapun yg membantu penindakan koruptor,"{'name': 'RELAUnhas', 'username': '@RELAUnhas', 'profile_id': '1577776151048556544', 'avatar': 'https://pbs.twimg.com/profile_images/1577776151048556544/XuVzROC5_bigger.jpg'}","Jan 18, 2024 · 12:20 AM UTC",False,False,,['@Mdy_Asmara1701'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 14}",[],[],[]
RUU Pendanaan Politik,https://twitter.com/RELAUnhas/status/1747772669460898105#m,6 Komitmen AMIN dalam Pemberantasan Korupsi: 1.Merevisi UU KPK 2.Mengembalikan standar etika yg tinggi di internal KPK 4.Memastikan RUU Perampasan Aset menjadi UU (KORUPTOR DIMISKINKAN) . 5.UU Pendanaan Partai Politik 6.Hadiah bagi siapapun yg membantu penindakan koruptor,"{'name': 'RELAUnhas', 'username': '@RELAUnhas', 'profile_id': '1577776151048556544', 'avatar': 'https://pbs.twimg.com/profile_images/1577776151048556544/XuVzROC5_bigger.jpg'}","Jan 18, 2024 · 12:07 AM UTC",False,False,,['@kompascom'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
