ruu,link,text,user,date,is-retweet,is-pinned,external-link,replying-to,quoted-post,stats,pictures,videos,gifs
RUU Penyiaran,https://twitter.com/ASSurakarta/status/1828675608651440151#m,5. Sahkan RUU PPRT dan RUU Perampasan Aset untuk Koruptor. 6. Tolak RUU Penyiaran dan RUU TNI Polri yang akan mencederai demokrasi.,"{'name': 'Aliansi Supporter Surakarta', 'username': '@ASSurakarta', 'profile_id': '1699411195986681856', 'avatar': 'https://pbs.twimg.com/profile_images/1699411195986681856/OoGfcOl7_bigger.jpg'}","Aug 28, 2024 · 6:06 AM UTC",False,False,,"['@ASSurakarta', '@tiranosansss']",{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",[],[],[]
RUU Penyiaran,https://twitter.com/rinavvrites/status/1828114704063176975#m,"yang paling dikhawatirkan adalah kalau nanti awas aja RUU Penyiaran (yang baru) beneran bakal disahkan, hari ini kita masih bisa liat konten youtubel/tiktok menyindir rezim jelek bau eek, besok besok lengah dikit kita bisa jadi the next korea utara bjoy.","{'name': 'RINA', 'username': '@rinavvrites', 'profile_id': '1830616053241823232', 'avatar': 'https://pbs.twimg.com/profile_images/1830616053241823232/1oS6wAjW_bigger.jpg'}","Aug 26, 2024 · 4:58 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Penyiaran,https://twitter.com/Arthaspace_web/status/1828058330633253341#m,kebayang kalau ruu penyiaran disahkan bisa aja a03 diblokir...,"{'name': 'Artha | inactive', 'username': '@Arthaspace_web', 'profile_id': '1492332577352413187', 'avatar': 'https://pbs.twimg.com/profile_images/1492332577352413187/Kg3UShto_bigger.jpg'}","Aug 26, 2024 · 1:14 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Penyiaran,https://twitter.com/pie_ceofher/status/1827903910973243846#m,Apa ini menjadi salah satu alasan rumor akan ada ruu penyiaran buat para content creator?,"{'name': 'nastiti safety', 'username': '@pie_ceofher', 'profile_id': '1598647056762970114', 'avatar': 'https://pbs.twimg.com/profile_images/1598647056762970114/k-ngLRfL_bigger.jpg'}","Aug 26, 2024 · 3:00 AM UTC",False,False,,['@fajarnugros'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",[],[],[]
RUU Penyiaran,https://twitter.com/agnotoisme/status/1827840672063504568#m,"Tetap fokus! Masih ada 26-27 buat turun ke jalan! Tetap #kawalputuspanMK. Setelah itu, tetap rapatkan barisan, masih ada RUU Penyiaran, RUU TNI Polri, dorong RUU PRT, RUU Masyarakat Adat, dan peraturan pro rakyat. Awasi dan kritik kebijakan pemerintah! Musuh kita satu, oligarki!","{'name': 'ᯒᯪᯉ᯲ᯖᯬ ᯘᯪᯀᯂᯀᯉ᯲', 'username': '@agnotoisme', 'profile_id': '1821933402250964992', 'avatar': 'https://pbs.twimg.com/profile_images/1821933402250964992/jOZSlwdg_bigger.jpg'}","Aug 25, 2024 · 10:49 PM UTC",False,False,,[],{},"{'comments': 0, 'retweets': 10, 'quotes': 0, 'likes': 34}","['https://pbs.twimg.com/media/GV3LYFwaYAA3ryS.jpg', 'https://pbs.twimg.com/media/GV3LYMKawAAvFee.jpg', 'https://pbs.twimg.com/media/GV3LYMNbIAAnSSt.jpg']",[],[]
RUU Penyiaran,https://twitter.com/Flankerchan/status/1827631279799722382#m,"Sama juga nanti kayak RUU Penyiaran.. ini ada potensi kalau jadi ya yang punya duit aja yang bisa ""siaran"".","{'name': 'Dhimas Afihandarin', 'username': '@Flankerchan', 'profile_id': '1260265337615904771', 'avatar': 'https://pbs.twimg.com/profile_images/1260265337615904771/Ryi7UvUg_bigger.jpg'}","Aug 25, 2024 · 8:57 AM UTC",False,False,,"['@Rosinarend', '@jahterra']",{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
RUU Penyiaran,https://twitter.com/LenHellena/status/1827579459307761738#m,"Kita menang hari ini kawan-kawan. Tapi ingat, DPR masih punya segudang RUU rusak lainnya yang harus kita suarakan!  1. RUU Penyiaran, masih dibahas.  2. RUU TNI, masih dibahas dan jadi inisiatif DPR.  3. RUU Polri, masih dibahas dan jadi inisiatif DPR!  Perjuangan belum selesai!","{'name': 'Hellena Len', 'username': '@LenHellena', 'profile_id': '1826379203924951044', 'avatar': 'https://pbs.twimg.com/profile_images/1826379203924951044/yeASzNkY_bigger.jpg'}","Aug 25, 2024 · 5:31 AM UTC",False,False,,['@cingreborn'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",[],[],[]
RUU Penyiaran,https://twitter.com/LenHellena/status/1827575764830843275#m,"Kita menang hari ini kawan-kawan. Tapi ingat, DPR masih punya segudang RUU rusak lainnya yang harus kita suarakan!  1. RUU Penyiaran, masih dibahas.  2. RUU TNI, masih dibahas dan jadi inisiatif DPR.  3. RUU Polri, masih dibahas dan jadi inisiatif DPR!  Perjuangan belum selesai!","{'name': 'Hellena Len', 'username': '@LenHellena', 'profile_id': '1826379203924951044', 'avatar': 'https://pbs.twimg.com/profile_images/1826379203924951044/yeASzNkY_bigger.jpg'}","Aug 25, 2024 · 5:16 AM UTC",False,False,,['@rahmdess27'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
RUU Penyiaran,https://twitter.com/LenHellena/status/1827564763439628506#m,"Kita menang hari ini kawan-kawan. Tapi ingat, DPR masih punya segudang RUU rusak lainnya yang harus kita suarakan!  1. RUU Penyiaran, masih dibahas.  2. RUU TNI, masih dibahas dan jadi inisiatif DPR.  3. RUU Polri, masih dibahas dan jadi inisiatif DPR.  Perjuangan belum selesai!","{'name': 'Hellena Len', 'username': '@LenHellena', 'profile_id': '1826379203924951044', 'avatar': 'https://pbs.twimg.com/profile_images/1826379203924951044/yeASzNkY_bigger.jpg'}","Aug 25, 2024 · 4:32 AM UTC",False,False,,['@Kodokodar'],{},"{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 4}",[],[],[]
RUU Penyiaran,https://twitter.com/LenHellena/status/1827563615660208215#m,"Kita menang hari ini kawan-kawan. Tapi ingat, DPR masih punya segudang RUU rusak lainnya yang harus kita suarakan!  1. RUU Penyiaran, masih dibahas.  2. RUU TNI, masih dibahas dan jadi inisiatif DPR.  3. RUU Polri, masih dibahas dan jadi inisiatif DPR!  Perjuangan belum selesai!","{'name': 'Hellena Len', 'username': '@LenHellena', 'profile_id': '1826379203924951044', 'avatar': 'https://pbs.twimg.com/profile_images/1826379203924951044/yeASzNkY_bigger.jpg'}","Aug 25, 2024 · 4:28 AM UTC",False,False,,['@BudiBukanIntel'],{},"{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",[],[],[]
